grupo, algorithm, heuristic, weight, domain, instance, cost, h0, generated, time, gen_per_sec
X, WIDA, manhattan, 1.5, 15puzzle "3 15 2 5 11 6 4 7 12 9 1 B 13 14 10 8", 55, 43, 24634997, 9.53429, 2.58383e+06
X, WIDA, manhattan, 1.5, 15puzzle "5 11 6 9 4 13 12 B 8 2 15 10 1 7 3 14", 52, 54, 66913, 0.02600, 2.57387e+06
X, WIDA, manhattan, 1.5, 15puzzle "5 B 15 8 4 6 1 14 10 11 3 9 7 12 2 13", 51, 55, 342891, 0.13321, 2.57402e+06
X, WIDA, manhattan, 1.5, 15puzzle "15 14 6 7 10 1 B 11 12 8 4 9 2 5 13 3", 59, 52, 21536937, 8.39704, 2.56482e+06
X, WIDA, manhattan, 1.5, 15puzzle "11 14 13 1 2 3 12 4 15 7 9 5 10 6 8 B", 72, 72, 1197963, 0.46854, 2.55677e+06
X, WIDA, manhattan, 1.5, 15puzzle "6 13 3 2 11 9 5 10 1 7 12 14 8 4 B 15", 47, 46, 512947, 0.20088, 2.55351e+06
X, WIDA, manhattan, 1.5, 15puzzle "4 6 12 B 14 2 9 13 11 8 3 15 7 10 1 5", 61, 64, 203880, 0.07967, 2.55890e+06
X, WIDA, manhattan, 1.5, 15puzzle "8 10 9 11 14 1 7 15 13 4 B 12 6 2 5 3", 58, 60, 103332111, 41.49666, 2.49013e+06
X, WIDA, manhattan, 1.5, 15puzzle "5 2 14 B 7 8 6 3 11 12 13 15 4 10 9 1", 53, 46, 8484537, 3.28867, 2.57993e+06
X, WIDA, manhattan, 1.5, 15puzzle "7 8 3 2 10 12 4 6 11 13 5 15 B 1 9 14", 49, 46, 228378, 0.08581, 2.66138e+06
X, WIDA, manhattan, 1.5, 15puzzle "11 6 14 12 3 5 1 15 8 B 10 13 9 7 4 2", 65, 61, 4299771, 1.67671, 2.56441e+06
X, WIDA, manhattan, 1.5, 15puzzle "7 1 2 4 8 3 6 11 10 15 B 5 14 12 13 9", 50, 42, 3920834, 1.52319, 2.57409e+06
X, WIDA, manhattan, 1.5, 15puzzle "7 3 1 13 12 10 5 2 8 B 6 11 14 15 4 9", 53, 46, 3089183, 1.19910, 2.57625e+06
X, WIDA, manhattan, 1.5, 15puzzle "6 B 5 15 1 14 4 9 2 13 8 10 11 12 7 3", 57, 55, 2694533, 1.05529, 2.55335e+06
